frame.encap_type,frame.len,frame.number,frame.time_delta_displayed,frame.time_epoch,frame.time_relative,radiotap.channel.flags.cck,radiotap.channel.flags.ofdm,radiotap.channel.freq,radiotap.datarate,radiotap.dbm_antsignal,radiotap.length,radiotap.mactime,radiotap.present.tsft,radiotap.rxflags,radiotap.timestamp.ts,radiotap.vendor_oui,wlan.duration,wlan.bssid,wlan.fc.retry,wlan.fc.subtype,wlan.fcs.bad_checksum,wlan.fixed.beacon,wlan.fixed.capabilities.ess,wlan.seq,wlan.tag,wlan_radio.frequency,wlan_radio.signal_dbm,wlan_radio.start_tsf,wlan_radio.phy,wlan_radio.timestamp,wlan.rsn.capabilities.mfpc,wlan_rsna_eapol.keydes.msgnr,arp,arp.hw.type,arp.proto.type,ip.dst,ip.proto,ip.src,ip.ttl,tcp.ack,udp.dstport,udp.srcport,udp.length,Label
1,60,22576,0.008645,0.008645,1709388859,227.913109,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.121,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,16710,1e-05,1e-05,1709388798,167.014085,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.244,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,12184,6.2e-05,6.2e-05,1709369719,217.151098,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,7.039128,0.0,0.0,BruteForce
1,66,146780,0.000266,0.000266,1709372103,2601.58674,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,0.000277,0.0,0.0,BruteForce
1,79,128336,0.010617,0.010617,1709371776,2273.975818,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,7.114573,0.0,0.0,BruteForce
1,66,137718,1e-06,1e-06,1709371947,2445.687735,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,9.766364,0.0,0.0,BruteForce
1,54,138014,4.8e-05,4.8e-05,1709371951,2449.762439,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,9.418738,0.0,0.0,BruteForce
1,60,85935,0.011888,0.011888,1709389501,869.818371,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.186,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,81790,0.010892,0.010892,1709389459,828.403638,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.42,0,0,0,0.0,0.0,0.0,0.0,MITM
20,26,654,0.002102,0.002102,1619513619,0.426542,0,0,0,0.0,0,0,0.0,0.0,0,0,0,314,0,0,12,0,0,22:9b:4f:7b:2a:5f,22:9b:4f:7b:2a:5f,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Scanning
23,56,14334,1.0725e-05,1.0725e-05,1511915567,9.925112001,0,1,2417,24.0,-55,-55,36.0,348267071.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,348267071.0,2417.0,-55,348267043.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,66,52075,0.001847,0.001847,1709374651,9.727179,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,53664.0,0.555807,2.340494,DDoS
1,66,25853,6e-06,6e-06,1709374648,6.44439,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,51899.0,0.554423,1.106979,DDoS
1,66,89931,0.0,0.0,1709371101,1598.842996,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,0.000435,0.0,0.0,BruteForce
1,60,12241,0.007563,0.007563,1709388755,124.577826,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.58,0,0,0,0.0,0.0,0.0,0.0,MITM
23,1592,628669,0.000232061,0.000232061,1511916487,440.8609746,0,0,2417,65.0,-58,-58,50.0,1267873191.0,1,0,0x0000,0,1,0,2,0,8,228,3026,2.0,65.0,1267873191.0,2417.0,-58,1267872963.0,7.0,0,0,0,0,0,0,0,1504.0,0.0,0.0,0.0,ICMP Flooding
1,100,23834,0.000132,0.000132,1709369926,424.366943,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,6.865107,0.0,0.0,BruteForce
1,216,139922,0.015016,0.015016,1709390036,1405.08296,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,239.255.255.250,17,192.168.21.1,0.0,0.0,1900.0,49157.0,MITM
1,54,169176,2e-06,2e-06,1709374668,25.874319,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,2e-06,0.0,0.0,DDoS
1,54,166376,2e-06,2e-06,1709374667,25.516981,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,0.615239,0.0,0.0,DDoS
1,66,159097,0.00023,0.00023,1709372327,2824.85512,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,6.659227,0.0,0.0,BruteForce
1,0,24354,2268.541364,2268.541364,1682363285,2290.367522,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,78,154698,0.00566,0.00566,1709372249,2747.528575,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,0.350976,0.0,0.0,BruteForce
1,66,72039,1.7e-05,1.7e-05,1709374655,12.96681,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,55525.0,0.563978,3.389628,DDoS
1,66,75101,6.3e-05,6.3e-05,1709374655,13.362182,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,57603.0,0.730875,0.730877,DDoS
1,66,164135,0.000728,0.000728,1709372410,2908.57048,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,6.064734,0.0,0.0,BruteForce
1,60,108324,1e-05,1e-05,1709389725,1093.790012,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.200,0,0,0,0.0,0.0,0.0,0.0,MITM
1,80,73610,0.036374,0.036374,1709370807,1305.424772,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,3.411238,0.0,0.0,BruteForce
1,66,166473,0.00085,0.00085,1709372449,2947.711374,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,0.0044,0.0,0.0,BruteForce
23,1582,7610,0.000168322,0.000168322,1505346621,33.96681443,0,0,2417,121.5,0,40,784707000000.0,1.0,0x0000,0,0,36,2,0,8,0,0,a8:9d:d2:e0:d2:e8,a8:9d:d2:e0:d2:ea,784707000000.0,2417.0,0.0,784707000000.0,7,784707000000.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,replay
1,77,141551,0.017926,0.017926,1709372012,2509.930569,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,3.471766,0.0,0.0,BruteForce
1,60,42824,0.010689,0.010689,1709389064,433.23791,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.163,0,0,0,0.0,0.0,0.0,0.0,MITM
23,56,33372,1.1082e-05,1.1082e-05,1511915578,20.98452461,0,1,2417,24.0,-55,-55,36.0,359326263.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,359326263.0,2417.0,-55,359326235.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
23,50,56094,1.03e-05,1.03e-05,1511915585,27.49039358,0,1,2417,24.0,-71,-71,36.0,365831537.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,365831537.0,2417.0,-71,365831509.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,54,178412,1e-05,1e-05,1709374669,27.283728,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,2.235198,0.0,0.0,DDoS
1,66,82751,0.020376,0.020376,1709370965,1462.946911,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,3.763267,0.0,0.0,BruteForce
1,88,71325,0.033678,0.033678,1709370769,1266.896287,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,3.947301,0.0,0.0,BruteForce
1,60,132544,3e-05,3e-05,1709389964,1333.544222,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.168,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,80436,2.9e-05,2.9e-05,1709370921,1419.761957,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,0.35146,0.0,0.0,BruteForce
1,60,19413,0.020128,0.020128,1709395471,198.716456,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.65,0,0,0,0.0,0.0,0.0,0.0,FakeLanding
23,56,128364,5.662e-06,5.662e-06,1511915612,54.82958443,0,1,2417,24.0,-53,-53,36.0,393169623.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,393169623.0,2417.0,-53,393169595.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,74,42275,0.003491,0.003491,1709389057,426.268959,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.21.1,6,192.168.21.131,0.0,0.0,41842.0,2.015454,MITM
1,66,35047,2.2e-05,2.2e-05,1709370120,618.027014,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,6.069116,0.0,0.0,BruteForce
1,100,112756,0.000123,0.000123,1709371508,2005.915481,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,6.897069,0.0,0.0,BruteForce
23,489,105832,4.874e-06,4.874e-06,1511915599,41.8904131,0,0,2417,52.0,-54,-54,39.0,380231141.0,1,0,0x0000,0,1,0,2,0,8,108,929,2.0,52.0,380231141.0,2417.0,-54,380231033.0,7.0,0,0,0,0,0,0,0,412.0,0.0,0.0,0.0,UDP Flooding
23,56,21892,0.00087954,0.00087954,1511915569,11.75922003,0,1,2417,24.0,-56,-56,36.0,350100589.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,350100589.0,2417.0,-56,350100561.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,74,43920,0.001051,0.001051,1709370285,783.11917,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,0.0,34958.0,0.0,BruteForce
1,60,16743,0.013871,0.013871,1709388801,170.256569,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.13,0,0,0,0.0,0.0,0.0,0.0,MITM
1,16028,3339,-2285.84821,-2285.84821,1682360998,3.033146,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,66,27793,2.1e-05,2.1e-05,1709374648,6.769802,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,51375.0,0.616993,2.353394,DDoS
1,66,136739,1.1e-05,1.1e-05,1709374663,21.293222,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,63227.0,0.530247,1.232233,DDoS
1,54,34806,1.1e-05,1.1e-05,1709374649,7.757203,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,1.373807,0.0,0.0,DDoS
1,60,89949,0.010937,0.010937,1709389541,909.990389,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.217,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,18242,1e-06,1e-06,1709395457,184.846014,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.58,0,0,0,0.0,0.0,0.0,0.0,FakeLanding
1,54,103482,1.1e-05,1.1e-05,1709374658,16.674359,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,0.624573,0.0,0.0,DDoS
23,56,17656,8.399e-06,8.399e-06,1511915568,10.70975637,0,1,2417,24.0,-56,-56,36.0,349051494.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,349051494.0,2417.0,-56,349051466.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
23,50,151543,4.244e-06,4.244e-06,1511915619,61.51157606,0,1,2417,24.0,-67,-67,36.0,399851314.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,399851314.0,2417.0,-67,399851286.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,60,128796,0.003464,0.003464,1709389927,1296.073906,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.227,0,0,0,0.0,0.0,0.0,0.0,MITM
23,38,18032,0.001607804,0.001607804,1505346653,66.7068728,0,0,0,1.0,0,12,0.0,0.0,0,0,0,314,0,0,12,0,0,44:80:eb:00:0b:41,44:80:eb:00:0b:41,0.0,0.0,0.0,0.0,4,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,replay
23,1582,2899,0.000137045,0.000137045,1505346605,18.28998136,0,0,2417,65.0,0,40,784691000000.0,1.0,0x0000,0,0,36,2,0,8,0,0,a8:9d:d2:e0:d2:e8,a8:9d:d2:e0:d2:ea,784691000000.0,2417.0,0.0,784691000000.0,7,784691000000.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,replay
1,60,114060,0.004797,0.004797,1709389785,1154.077249,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.38,0,0,0,0.0,0.0,0.0,0.0,MITM
1,66,96153,1.9e-05,1.9e-05,1709374657,15.724625,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,59190.0,0.56369,1.23105,DDoS
1,79,102917,0.003148,0.003148,1709371326,1824.690287,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,7.357404,0.0,0.0,BruteForce
1,60,38109,1.7e-05,1.7e-05,1709389016,385.585335,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.71,0,0,0,0.0,0.0,0.0,0.0,MITM
1,16028,20603,-2271.688141,-2271.688141,1682361013,18.41413,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Jamming
1,88,51215,0.04031,0.04031,1709370417,915.277717,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,3.618547,0.0,0.0,BruteForce
23,56,16452,4.324e-06,4.324e-06,1511915568,10.42224441,0,1,2417,24.0,-54,-54,36.0,348764129.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,348764129.0,2417.0,-54,348764101.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
1,66,1959,2e-05,2e-05,1709374643,1.530464,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,49872.0,0.0,0.0,DDoS
1,60,91217,0.011525,0.011525,1709389555,924.399013,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.93,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,58389,1e-05,1e-05,1709389223,591.708835,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.37,0,0,0,0.0,0.0,0.0,0.0,MITM
1,79,173947,0.100484,0.100484,1709372587,3084.948122,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.149,6,192.168.10.152,0.0,0.452906,0.0,0.0,BruteForce
23,50,16447,5.756e-06,5.756e-06,1511915568,10.42222435,0,1,2417,24.0,-71,-71,36.0,348763324.0,1,0,0x0000,0,0,0,1,0,12,28,0,2.0,24.0,348763324.0,2417.0,-71,348763296.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,UDP Flooding
20,26,6570,0.000977,0.000977,1619513630,11.400786,0,0,0,0.0,0,0,0.0,0.0,0,0,0,314,0,0,12,0,0,22:9b:4f:7b:2a:5f,22:9b:4f:7b:2a:5f,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Scanning
23,153,657064,0.001749296,0.001749296,1511916513,467.3499658,0,0,2417,72.2222,-39,-39,39.0,1294361402.0,1,0,0x0000,0,1,0,2,0,8,50,3528,2.0,72.2222,1294361402.0,2417.0,-39,1294361352.0,7.0,0,0,0,0,0,0,0,76.0,0.0,0.0,0.0,ICMP Flooding
1,60,17102,6e-06,6e-06,1709388803,172.521156,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.120,0,0,0,0.0,0.0,0.0,0.0,MITM
1,54,136454,2e-06,2e-06,1709374663,21.252445,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,1.859897,0.0,0.0,DDoS
1,60,75263,0.031655,0.031655,1709389391,759.942245,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.112,0,0,0,0.0,0.0,0.0,0.0,MITM
23,56,1424,0.039539241,0.039539241,1505346596,9.668025971,0,1,2417,24.0,-52,-52,36.0,784682000000.0,1,0,0x0000,0,0,0,1,0,11,28,0,2.0,24.0,784682000000.0,2417.0,-52,784682000000.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,replay
23,68,187,2.57e-05,2.57e-05,1505346164,7.45762767,0,1,2417,24.0,-23,-23,36.0,784250000000.0,1,0,0x0000,0,0,0,1,0,9,32,0,2.0,24.0,784250000000.0,2417.0,-23,784250000000.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,De-authentication
1,54,130142,2e-06,2e-06,1709374662,20.46186,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,2.444603,0.0,0.0,DDoS
1,54,21586,2e-06,2e-06,1709374648,5.856421,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,1.756435,0.0,0.0,DDoS
1,60,138447,1.2e-05,1.2e-05,1709390025,1393.641577,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.17,0,0,0,0.0,0.0,0.0,0.0,MITM
1,60,145915,0.010529,0.010529,1709390096,1465.579748,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.129,0,0,0,0.0,0.0,0.0,0.0,MITM
1,54,18998,3.8e-05,3.8e-05,1709374647,5.47097,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,1.203736,0.0,0.0,DDoS
1,54,180914,2e-06,2e-06,1709374669,27.586594,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,0.536832,0.0,0.0,DDoS
1,60,8712,0.034702,0.034702,1709388718,87.1395,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Address Resolution Protocol (request),1,192.168.21.220,0,0,0,0.0,0.0,0.0,0.0,MITM
1,86,116954,0.001672,0.001672,1709371579,2077.73483,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,0.001996,0.0,0.0,BruteForce
1,66,18837,5e-06,5e-06,1709374647,5.432783,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.124,6,192.168.241.208,0.0,51965.0,0.0,0.0,DDoS
1,66,77130,0.000175,0.000175,1709370866,1364.435242,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.10.152,6,192.168.10.149,0.0,9.134307,0.0,0.0,BruteForce
1,54,77518,3e-06,3e-06,1709374655,13.565574,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,192.168.241.208,6,192.168.241.124,0.0,2.443332,0.0,0.0,DDoS
